,material,plant,date,quantity_curr,total_cost_curr,concost_source,unit_of_measure,cost_per_unit_curr,source,corporate_brand,material_type,development_lifecycle_status,enterprise_category,enterprise_sub_category,dosage_form_parent,corp_brand_id,network_or_business_unit,snapshot_type,snapshot_date,prev_snapshot_date,snapshot_date_prev,quantity_prev,cost_per_unit_prev,total_cost_prev,is_new_in_current_snapshot,is_dropped_in_current_snapshot,delta_quantity,delta_cost_per_unit,quantity_impact,cost_impact,interaction_impact,total_fip_change,delta_quantity_pct,delta_cost_per_unit_pct,quantity_impact_pct_of_total,cost_impact_pct_of_total,interaction_pct,relative_fip_impact,quantity_volatility_12w,cost_volatility_12w,normalized_quantity_change,normalized_cost_change,quantity_change_sign,quantity_persistence_score,quantity_zscore,is_quantity_outlier,rolling_avg_quantity_12w,change_point_detected,is_noise,is_signal
60619,1465642,2061,202612,541.0,761.16536,concost dp,ST,1.40696,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,541.0,1.40696,761.16536,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63450,1465727,2061,202612,124.0,1591.5028,concost dp,ST,12.8347,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,124.0,12.8347,1591.5028,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59742,1465742,2061,202612,60.0,84.4176,concost dp,ST,1.40696,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,60.0,1.40696,84.4176,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60137,1465743,2061,202612,273.5999999999999,786.0582719999998,concost dp,ST,2.87302,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,273.5999999999999,2.87302,786.0582719999998,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64653,1465744,2061,202612,3547.0,10190.60194,concost dp,ST,2.87302,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,347.0,2.87302,996.9379399999999,False,False,3200.0,0.0,9193.663999999999,0.0,0.0,9193.663999999999,9.221902017291066,0.0,1.0,0.0,0.0,9.221902017291066,,,,,1.0,1,,False,,False,False,True
63081,1465794,2061,202612,108.0,2699.8747200000003,concost dp,ST,24.99884,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,108.0,24.99884,2699.8747200000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57723,1465895Z0,2061,202612,5000.0,50.0,concost dp,ST,0.01,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,0.01,0.0,False,False,5000.0,0.0,50.0,0.0,0.0,50.0,inf,0.0,1.0,0.0,0.0,inf,,,,,1.0,1,,False,,False,False,True
60701,1465964,2061,202612,290.0,18110.297,concost dp,ST,62.4493,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,290.0,62.4493,18110.297,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62857,1466229,2061,202612,480.0,1431.0672000000002,concost dp,ST,2.98139,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,480.0,2.98139,1431.0672000000002,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60303,1466230,2061,202612,837.0,2495.4234300000003,concost dp,ST,2.98139,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,837.0,2.98139,2495.4234300000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62073,1466231,2061,202612,733.0,5166.34526,concost dp,ST,7.04822,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,733.0,7.04822,5166.34526,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59205,1466265,2061,202612,28714.2,16226.681562,concost dp,ST,0.56511,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,27619.7,0.56511,15608.168667,False,False,1094.5,0.0,618.512895,0.0,0.0,618.512895,0.03962751224669348,0.0,1.0,0.0,0.0,0.03962751224669348,,,,,1.0,1,,False,,False,False,True
57081,1466266,2061,202612,100.0,300.199,concost dp,ST,3.00199,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,100.0,3.00199,300.199,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59803,1466317,2061,202612,4631.0,6673.22469,concost dp,ST,1.44099,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2032.2,1.44099,2928.379878,False,False,2598.8,0.0,3744.8448120000003,0.0,0.0,3744.8448120000003,1.2788111406357643,0.0,1.0,0.0,0.0,1.2788111406357643,,,,,1.0,1,,False,,False,False,True
59244,1466319,2061,202612,1331.0,3092.0993399999998,concost dp,ST,2.32314,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1331.0,2.32314,3092.0993399999998,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64809,1466325,2061,202612,280.0,1367.6572,concost dp,ST,4.88449,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,280.0,4.88449,1367.6572,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63879,1466326,2061,202612,219.0,792.36171,concost dp,ST,3.61809,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,219.0,3.61809,792.36171,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58325,1466327,2061,202612,1495.0,2103.4052,concost dp,ST,1.40696,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1495.0,1.40696,2103.4052,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57282,1466328,2061,202612,300.0,1085.427,concost dp,ST,3.61809,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,300.0,3.61809,1085.427,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57976,1466329,2061,202612,219.0,792.36171,concost dp,ST,3.61809,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,219.0,3.61809,792.36171,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60304,1466330,2061,202612,163.0,468.30226,concost dp,ST,2.87302,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,163.0,2.87302,468.30226,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63926,1466331,2061,202612,402.0,671.44452,concost dp,ST,1.67026,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,402.0,1.67026,671.44452,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58277,1466332,2061,202612,10205.0,5922.369699999999,concost dp,ST,0.58034,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,10205.0,0.58034,5922.369699999999,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59804,1466366,2061,202612,2015.0,14202.1633,concost dp,ST,7.04822,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2015.0,7.04822,14202.1633,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59423,1466367,2061,202612,900.0,2683.251,concost dp,ST,2.98139,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,900.0,2.98139,2683.251,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60408,1466368,2061,202612,660.0,1967.7174000000002,concost dp,ST,2.98139,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,678.8,2.98139,2023.767532,False,False,-18.799999999999955,0.0,-56.05013199999987,0.0,-0.0,-56.05013199999987,-0.027695934001178486,0.0,1.0,0.0,0.0,0.027695934001178486,,,,,-1.0,1,,False,,False,False,True
64309,1466383,2061,202612,6397.0,45087.463339999995,concost dp,ST,7.04822,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,6397.0,7.04822,45087.463339999995,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
60354,1466385,2061,202612,85.0,599.0987,concost dp,ST,7.04822,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,85.0,7.04822,599.0987,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57283,1466386,2061,202612,4122.0,6109.5871799999995,concost dp,ST,1.48219,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,4122.0,1.48219,6109.5871799999995,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
65077,1466401,2061,202612,1797.0,1441.98468,concost dp,ST,0.80244,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1797.0,0.80244,1441.98468,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62858,1466403,2061,202612,11914.0,6914.17076,concost dp,ST,0.58034,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,11914.0,0.58034,6914.17076,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62943,1466413,2061,202612,1693.0,1793.6827099999998,concost dp,ST,1.05947,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1693.0,1.05947,1793.6827099999998,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58278,1466414,2061,202612,1480.0,2471.9848,concost dp,ST,1.67026,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1480.0,1.67026,2471.9848,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62892,1466415,2061,202612,4000.0,3335.1600000000003,concost dp,ST,0.83379,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,4000.0,0.83379,3335.1600000000003,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62200,1466439,2061,202612,600.0,7385.916,concost dp,ST,12.30986,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,600.0,12.30986,7385.916,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
61751,1466460,2061,202612,1992.0,1639.49568,concost dp,ST,0.82304,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1992.0,0.82304,1639.49568,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59929,1466461,2061,202612,2191.0,1803.28064,concost dp,ST,0.82304,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2191.0,0.82304,1803.28064,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
65334,1466487,2061,202612,2098.0,25743.7188,concost dp,ST,12.2706,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2098.0,12.2706,25743.7188,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63785,1466493,2061,202612,4538.0,7913.001359999999,concost dp,ST,1.74372,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,4538.0,1.74372,7913.001359999999,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57210,1466498,2061,202612,3024.0,56207.36016,concost dp,ST,18.58709,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,3024.0,18.58709,56207.36016,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63978,1466524,2061,202612,1915.0,2928.7626999999998,concost dp,ST,1.52938,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,1915.0,1.52938,2928.7626999999998,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
63766,1466531,2061,202612,2785.0,50335.1988,concost dp,ST,18.07368,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2785.0,18.07368,50335.1988,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59396,1466573,2061,202612,5692.0,101071.70559999999,concost dp,ST,17.7568,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,5692.0,17.7568,101071.70559999999,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62786,1466574,2061,202612,485.0,9431.698,concost dp,ST,19.4468,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,485.0,19.4468,9431.698,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57785,1466593,2061,202612,5292.0,107251.05888,concost dp,ST,20.26664,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,5292.0,20.26664,107251.05888,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
64892,1468415,2061,202612,103.06100000000004,105306.69919000003,concost dp,TH,1021.79,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,103.061,1021.79,105306.69919,False,False,2.842170943040401e-14,0.0,2.904101847889251e-11,0.0,0.0,2.904101847889251e-11,2.7577560309335255e-16,0.0,1.0,0.0,0.0,2.7577560309335255e-16,,,,,1.0,3,,False,,False,False,True
65223,1468416,2061,202612,0.0,0.0,concost dp,TH,558.63,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,558.63,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
60491,1468418,2061,202612,183.54,158780.454,concost dp,TH,865.1,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,183.54,865.1,158780.454,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58505,1468418,2091,202612,25.39315436177,21967.61783836723,concost dp,TH,865.1,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,25.536429495794003,865.1,22091.565156811394,False,False,-0.14327513402400172,0.0,-123.94731844416388,0.0,-0.0,-123.94731844416388,-0.005610617335818226,0.0,1.0,0.0,0.0,0.005610617335818226,,,,,-1.0,1,,False,,False,False,True
64530,1468423,2061,202612,60.277600000000014,69080.54070400001,concost dp,TH,1146.04,rr,REVLIMID,HALB,COMMERCIAL,DRUG PRODUCT,DRUG PRODUCT,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,45.320100000000004,1146.04,51938.647404,False,False,14.95750000000001,0.0,17141.89330000001,0.0,0.0,17141.89330000001,0.3300411958490826,0.0,1.0,0.0,0.0,0.3300411958490826,,,,,1.0,1,,False,,False,False,True
65482,1469479,2061,202612,10921.45,5665.7206165,concost dp,ST,0.51877,rr,REVLIMID,PACK,DEVELOPMENT (NON-GMP),PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,10921.45,0.51877,5665.7206165,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59627,1476899,2061,202612,10600.0,12568.95,concost dp,ST,1.18575,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,10600.0,1.18575,12568.95,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
57109,1477448,2061,202612,0.0,0.0,concost dp,ST,26.28854,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,26.28854,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
63956,1477452,2061,202612,146.14999999999998,2411.2557749999996,concost dp,ST,16.4985,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,146.14999999999998,16.4985,2411.2557749999996,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
58545,1477520,2061,202612,499.25,9478.3461225,concost dp,ST,18.98517,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,219.75,18.98517,4171.9911075,False,False,279.5,0.0,5306.355015,0.0,0.0,5306.355015,1.2718998862343571,0.0,1.0,0.0,0.0,1.2718998862343573,,,,,1.0,1,,False,,False,False,True
64783,1477522,2061,202612,3426.0,60824.62158,concost dp,ST,17.75383,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,12388.0,17.75383,219934.44604,False,False,-8962.0,0.0,-159109.82446,0.0,-0.0,-159109.82446,-0.7234420406845334,0.0,1.0,0.0,0.0,0.7234420406845334,,,,,-1.0,3,,False,,False,False,True
60548,1477580,2061,202612,0.0,0.0,concost dp,ST,18.07194,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,0.0,18.07194,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,0,,False,,False,False,True
59228,1477581,2061,202612,2825.0,41436.28075,concost dp,ST,14.66771,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,2825.0,14.66771,41436.28075,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59060,1477603,2061,202612,517.0,7578.76504,concost dp,ST,14.65912,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,517.0,14.65912,7578.76504,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
65335,1477613,2061,202612,7042.0,142696.76414,concost dp,ST,20.26367,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,17028.0,20.26367,345049.77276,False,False,-9986.0,0.0,-202353.00862,0.0,-0.0,-202353.00862,-0.5864458538877143,0.0,1.0,0.0,0.0,0.5864458538877143,,,,,-1.0,1,,False,,False,False,True
60761,1477614,2061,202612,3855.0,71641.78259999999,concost dp,ST,18.58412,rr,REVLIMID,HALB,COMMERCIAL,MARKET UNIT,INTERMEDIATE,CAPSULE,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,3855.0,18.58412,71641.78259999999,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
62382,1478822,2061,202612,937.0,762.79296,concost dp,ST,0.81408,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,937.0,0.81408,762.79296,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
59032,1478898,2061,202612,6255.0,5092.0704000000005,concost dp,ST,0.81408,rr,REVLIMID,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302101,PHARMA,friday,2026-01-09,2026-01-02,2026-01-02,6255.0,0.81408,5092.0704000000005,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,,False,,False,False,True
